interval_start_utc,interval_end_utc,net_load,renewables,renewables_to_load_ratio,load.load,load_forecast.load_forecast,fuel_mix.coal_and_lignite,fuel_mix.hydro,fuel_mix.nuclear,fuel_mix.power_storage,fuel_mix.solar,fuel_mix.wind,fuel_mix.natural_gas,fuel_mix.other,battery_discharge_to_load_ratio
2024-05-27 17:00:00+00:00,2024-05-27 18:00:00+00:00,47465.0,21952.20833333334,0.31702133197605614,69258.750000000000,69545.37506612141,8225.041666666666,158.45833333333334,4998.358333333334,289.80833333333334,17239.541666666664,4554.208333333333,33905.15,99.68333333333335,0.004188677442843346
2024-05-27 18:00:00+00:00,2024-05-27 19:00:00+00:00,49978.4,22863.41666666666,0.3145203453610154,72689.416666666667,72285.77189890544,8363.291666666666,152.4,4994.408333333333,120.00833333333334,17787.425,4923.591666666667,36262.88333333333,99.59999999999998,0.0016541068464127151
2024-05-27 19:00:00+00:00,2024-05-27 20:00:00+00:00,51745.674999999996,23562.06666666667,0.3135128047104227,75155.166666666667,74992.1746673584,8636.000000000002,152.575,4991.741666666666,201.50833333333333,17583.316666666666,5826.175,37293.2,98.74166666666667,0.0026694247352342655
2024-05-27 20:00:00+00:00,2024-05-27 21:00:00+00:00,53114.48333333333,23884.55833333333,0.31081757821712636,76845.250000000000,76697.7987721761,8492.475,153.79166666666666,4986.3583333333345,359.46666666666664,16939.375000000004,6791.391666666666,38500.583333333336,94.63333333333333,0.00467382299775656
2024-05-27 21:00:00+00:00,2024-05-27 22:00:00+00:00,53916.424999999996,23344.800000000003,0.3027477286181571,77109.333333333333,77466.01180521648,8210.891666666668,151.89166666666668,4982.808333333333,462.1750000000001,15635.316666666668,7557.591666666666,39288.60833333333,93.73333333333333,0.005993665752075507
2024-05-27 22:00:00+00:00,2024-05-27 23:00:00+00:00,53996.950000000004,22385.983333333334,0.293655655360592,76227.583333333333,76377.20998636882,8181.958333333333,155.35,4978.725,310.8916666666667,13719.941666666666,8510.691666666666,39515.49166666667,96.70833333333333,0.004079958853728667
2024-05-27 23:00:00+00:00,2024-05-28 00:00:00+00:00,54138.83333333334,20500.283333333336,0.2754481378216393,74389.666666666667,74363.69375356038,8404.925000000001,249.45000000000002,4976.683333333333,163.48333333333332,10063.65,10187.183333333332,39583.81666666666,98.32499999999999,0.0022036547770027865
2024-05-28 00:00:00+00:00,2024-05-28 01:00:00+00:00,55768.275,15480.125000000002,0.2178741593787905,70974.583333333333,72207.66685994466,8456.491666666667,273.8166666666667,4977.841666666667,681.9499999999999,4493.833333333333,10712.475,40528.86666666666,98.17500000000001,0.009651497273566421
2024-05-28 01:00:00+00:00,2024-05-28 02:00:00+00:00,55899.291666666664,12905.125,0.18827117107643646,68561.833333333333,68875.91619873047,8497.316666666668,242.58333333333334,4978.575,985.225,429.0250000000001,12233.516666666668,40376.9,98.08333333333331,0.014359952391420598
2024-05-28 02:00:00+00:00,2024-05-28 03:00:00+00:00,50734.06666666667,15740.450000000003,0.23767513519194383,66281.083333333333,66879.58374277751,7771.783333333334,193.4333333333333,4978.591666666666,583.1833333333333,0.10833333333333335,15546.908333333331,36715.525,98.10000000000001,0.008771826384670861
2024-05-28 03:00:00+00:00,2024-05-28 04:00:00+00:00,44528.00833333333,18850.89166666667,0.2983785500403112,63205.750000000000,63598.99848937988,7243.491666666668,173.15,4978.991666666666,120.325,0.2333333333333333,18677.508333333335,31845.058333333334,98.25833333333334,0.0019153782469411736
2024-05-28 04:00:00+00:00,2024-05-28 05:00:00+00:00,39323.566666666666,20850.733333333334,0.34711169054504776,60129.250000000000,60476.21043650309,6575.491666666668,45.04999999999999,4980.7,56.75000000000001,0.3916666666666666,20805.291666666668,27579.225000000002,82.325,0.0009446080170305956
2024-05-28 05:00:00+00:00,2024-05-28 06:00:00+00:00,34061.450000000004,22888.05,0.40232293372158195,56904.333333333333,57531.49652353922,5101.033333333333,45.166666666666664,4981.758333333334,74.87499999999999,0.39166666666666666,22842.491666666665,24100.400000000005,57.383333333333326,0.0013159078282366408
2024-05-28 06:00:00+00:00,2024-05-28 07:00:00+00:00,32328.24166666667,22107.725000000002,0.40640881657131384,54390.000000000000,55272.992111206055,4606.691666666667,45.96666666666667,4984.033333333334,43.20000000000001,0.41666666666666674,22061.34166666667,23007.583333333332,50.37499999999999,0.0007981797572475989
2024-05-28 07:00:00+00:00,2024-05-28 08:00:00+00:00,31621.600000000002,20671.15,0.39558038199907736,52246.833333333333,53225.90104929606,4266.741666666668,45.916666666666664,4984.3583333333345,51.75833333333333,0.39166666666666666,20624.841666666664,22525.13333333333,50.36666666666667,0.0009929787765503956
2024-05-28 08:00:00+00:00,2024-05-28 09:00:00+00:00,32378.983333333326,18485.141666666666,0.3637513821999532,50818.083333333333,51580.26379648844,4372.05,46.041666666666664,4986.483333333334,56.36666666666667,0.39999999999999997,18438.7,23103.124999999996,50.36666666666667,0.0011064991598220655
2024-05-28 09:00:00+00:00,2024-05-28 10:00:00+00:00,33192.63333333334,17434.00833333333,0.34467842450511504,50580.750000000000,50827.59420522054,4572.858333333333,45.89166666666667,4987.216666666666,93.08333333333336,0.38333333333333336,17387.733333333334,23735.666666666668,50.449999999999996,0.0018406703657362269
2024-05-28 10:00:00+00:00,2024-05-28 11:00:00+00:00,35456.71666666667,15790.433333333334,0.30841591899454746,51201.500000000000,51700.89542134603,5417.108333333334,45.65,4988.716666666667,80.66666666666667,0.3916666666666666,15744.391666666668,25200.583333333332,50.150000000000006,0.001576587093623686
2024-05-28 11:00:00+00:00,2024-05-28 12:00:00+00:00,34434.399999999994,16008.949999999999,0.3177277024988742,50397.833333333333,52340.65140279134,5297.258333333333,45.51666666666667,4989.366666666666,159.4,41.43333333333334,15922.0,24252.466666666664,50.275,0.0031648284723719447
2024-05-28 12:00:00+00:00,2024-05-28 13:00:00+00:00,32193.766666666666,18744.075,0.368239580153875,50891.833333333333,50681.62498728434,4643.958333333333,46.00833333333333,4991.325,203.76666666666668,2556.9083333333333,16141.158333333335,22699.983333333334,50.92499999999999,0.004020017799571652
2024-05-28 13:00:00+00:00,2024-05-28 14:00:00+00:00,30325.24166666667,22841.333333333332,0.4296892069640768,53120.083333333333,52473.219678243004,4747.366666666668,46.491666666666674,4989.891666666666,73.49166666666666,7853.191666666666,14941.65,20985.05,50.88333333333333,0.001385519282819989
2024-05-28 14:00:00+00:00,2024-05-28 15:00:00+00:00,29713.31666666667,25340.83333333333,0.4605776979162218,55008.250000000000,55616.65571085612,4798.950000000001,45.900000000000006,4988.258333333332,130.28333333333333,9382.641666666665,15912.29166666667,20400.383333333335,51.16666666666668,0.00237577485299941
2024-05-28 15:00:00+00:00,2024-05-28 16:00:00+00:00,29937.3,27594.0,0.4800663047592564,57485.750000000000,57581.65371958416,4823.575,45.54999999999999,4988.741666666667,134.86666666666665,10056.525,17491.925,20609.216666666664,51.10833333333334,0.00232458847827627
2024-05-28 16:00:00+00:00,2024-05-28 17:00:00+00:00,31525.683333333334,27853.791666666668,0.46971444917196675,59296.916666666667,59732.246019999184,5584.841666666667,82.55833333333334,4989.0583333333325,145.84999999999997,10265.216666666665,17506.016666666666,21529.93333333333,50.899999999999984,0.0024640393330652836
2024-05-28 17:00:00+00:00,2024-05-28 18:00:00+00:00,32567.324999999997,28543.63333333333,0.46834231503188023,60936.833333333333,60736.51176961263,5929.291666666668,174.125,4987.516666666667,93.74166666666667,10998.25,17371.25833333333,22238.525000000005,51.01666666666667,0.00154177314129976
2024-05-28 18:00:00+00:00,2024-05-28 19:00:00+00:00,32116.516666666663,28305.566666666666,0.469637034500469,60269.583333333333,61256.4283879598,5390.491666666668,152.5,4985.508333333333,81.45833333333333,11117.775,17035.291666666668,22205.150000000005,50.86666666666667,0.0013532064139457668
